route_id,service_id,trip_id,trip_headsign,block_id,run_id,shape_id,duty_id,trip_label,trip_index,trp_time_end,trp_place_end,trp_place_end_descr,trp_trip_ST,trp_block,trp_operating_days,direction_id,trp_time_start
71,202220D-vs20222D-Weekday-05,3759099-202220D-vs20222D-Weekday-05,710,645817,7105,710039,40,710508,461,19:10:00,scmc,"Santa Cruz Metro Center",0,7105,,1,18:10:00
71,202220D-vs20222D-Weekday-05,3759084-202220D-vs20222D-Weekday-05,710,645817,7105,710037,40,710509,462,20:45:00,wtc,"Watsonville Transit Center",0,7105,,0,19:45:00
71,202220D-vs20222D-Weekday-05,3759069-202220D-vs20222D-Weekday-05,710,645819,7106,710040,25,710601,469,09:00:00,scmc,"Santa Cruz Metro Center",0,7106,,1,07:40:00
71,202220D-vs20222D-Weekday-05,3759094-202220D-vs20222D-Weekday-05,710,645819,7106,710035,25,710602,470,10:20:00,wtc,"Watsonville Transit Center",0,7106,,0,09:15:00
71,202220D-vs20222D-Weekday-05,3759071-202220D-vs20222D-Weekday-05,710,645819,7106,710040,25,710603,471,11:50:00,scmc,"Santa Cruz Metro Center",0,7106,,1,10:40:00
71,202220D-vs20222D-Weekday-05,3759106-202220D-vs20222D-Weekday-05,710,645819,7106,710035,25,710604,472,13:35:00,wtc,"Watsonville Transit Center",0,7106,,0,12:15:00
69W,202220D-vs20222D-Weekday-05,3759131-202220D-vs20222D-Weekday-05,693,645819,7106,69W0006,25,710605,473,14:51:00,scmc,"Santa Cruz Metro Center",0,7106,,1,13:50:00
69W,202220D-vs20222D-Weekday-05,3759156-202220D-vs20222D-Weekday-05,693,645819,7106,69W0005,52,710606,474,16:35:00,wtc,"Watsonville Transit Center",0,7106,,0,15:30:00
71,202220D-vs20222D-Weekday-05,3759113-202220D-vs20222D-Weekday-05,710,645819,7106,710039,52,710607,475,18:10:00,scmc,"Santa Cruz Metro Center",0,7106,,1,17:10:00
71,202220D-vs20222D-Weekday-05,3759067-202220D-vs20222D-Weekday-05,710,645819,7106,710037,52,710608,476,19:45:00,wtc,"Watsonville Transit Center",0,7106,,0,18:45:00
71,202220D-vs20222D-Weekday-05,3759098-202220D-vs20222D-Weekday-05,710,645819,7106,710039,52,710609,477,21:10:00,scmc,"Santa Cruz Metro Center",0,7106,,1,20:10:00
71,202220D-vs20222D-Weekday-05,3759083-202220D-vs20222D-Weekday-05,710,645819,7106,710038,52,710610,478,22:40:00,wtc,"Watsonville Transit Center",0,7106,,0,21:45:00
71,202220D-vs20222D-Weekday-05,3759175-202220D-vs20222D-Weekday-05,710,645819,7106,710040,52,710611,479,24:10:00,scmc,"Santa Cruz Metro Center",0,7106,,1,23:15:00
71,202220D-vs20222D-Weekday-05,3759057-202220D-vs20222D-Weekday-05,710,645823,7107,710038,30,710701,504,09:50:00,wtc,"Watsonville Transit Center",0,7107,,0,08:45:00
71,202220D-vs20222D-Weekday-05,3759103-202220D-vs20222D-Weekday-05,710,645823,7107,710039,30,710702,505,11:20:00,scmc,"Santa Cruz Metro Center",0,7107,,1,10:10:00
71,202220D-vs20222D-Weekday-05,3759060-202220D-vs20222D-Weekday-05,710,645823,7107,710038,30,710703,506,13:05:00,wtc,"Watsonville Transit Center",0,7107,,0,11:45:00
71,202220D-vs20222D-Weekday-05,3759074-202220D-vs20222D-Weekday-05,710,645823,7107,710040,39,710704,507,14:50:00,scmc,"Santa Cruz Metro Center",0,7107,,1,13:40:00
71,202220D-vs20222D-Weekday-05,3759110-202220D-vs20222D-Weekday-05,710,645823,7107,710035,39,710705,508,16:35:00,wtc,"Watsonville Transit Center",0,7107,,0,15:15:00
69W,202220D-vs20222D-Weekday-05,3759135-202220D-vs20222D-Weekday-05,693,645823,7107,69W0006,39,710706,509,17:51:00,scmc,"Santa Cruz Metro Center",0,7107,,1,16:50:00
71,202220D-vs20222D-Weekday-05,3759087-202220D-vs20222D-Weekday-05,710,645823,7107,710035,39,710707,510,19:25:00,wtc,"Watsonville Transit Center",0,7107,,0,18:15:00
71,202220D-vs20222D-Weekday-05,3759080-202220D-vs20222D-Weekday-05,710,645823,7107,710040,39,710708,511,20:45:00,scmc,"Santa Cruz Metro Center",0,7107,,1,19:40:00
71,202220D-vs20222D-Weekday-05,3759115-202220D-vs20222D-Weekday-05,710,645800,7108,710039,7,710801,315,14:25:00,scmc,"Santa Cruz Metro Center",0,7108,,1,13:10:00
71,202220D-vs20222D-Weekday-05,3759063-202220D-vs20222D-Weekday-05,710,645800,7108,710038,47,710802,316,16:05:00,wtc,"Watsonville Transit Center",0,7108,,0,14:45:00
69A,202220D-vs20222D-Weekday-05,3759136-202220D-vs20222D-Weekday-05,691,645800,7108,69A0006,47,710803,317,17:13:00,scmc,"Santa Cruz Metro Center",0,7108,,1,16:20:00
71,202220D-vs20222D-Weekday-05,3759066-202220D-vs20222D-Weekday-05,710,645800,7108,710038,47,710804,318,18:55:00,wtc,"Watsonville Transit Center",0,7108,,0,17:45:00
71,202220D-vs20222D-Weekday-05,3759112-202220D-vs20222D-Weekday-05,710,645800,7108,710039,47,710805,319,20:10:00,scmc,"Santa Cruz Metro Center",0,7108,,1,19:10:00
71,202220D-vs20222D-Weekday-05,3759085-202220D-vs20222D-Weekday-05,710,645800,7108,710037,47,710806,320,21:45:00,wtc,"Watsonville Transit Center",0,7108,,0,20:45:00
75,202220D-vs20222D-Weekday-05,3759344-202220D-vs20222D-Weekday-05,750,645802,7501,750008,1,750101,333,05:41:00,whmvsc,"Wheelock & Monte Vista School",0,7501,,0,05:15:00
75,202220D-vs20222D-Weekday-05,3759345-202220D-vs20222D-Weekday-05,750,645802,7501,750009,1,750102,334,06:13:00,wtc,"Watsonville Transit Center",0,7501,,1,05:41:00
72,202220D-vs20222D-Weekday-05,3759346-202220D-vs20222D-Weekday-05,720,645802,7501,720004,1,750103,335,07:40:00,wtc,"Watsonville Transit Center",0,7501,,0,06:45:00
72,202220D-vs20222D-Weekday-05,3759347-202220D-vs20222D-Weekday-05,720,645802,7501,720004,1,750104,336,08:40:00,wtc,"Watsonville Transit Center",0,7501,,0,07:45:00
75,202220D-vs20222D-Weekday-05,3759370-202220D-vs20222D-Weekday-05,750,645802,7501,750008,1,750105,337,09:41:00,whmvsc,"Wheelock & Monte Vista School",0,7501,,0,09:15:00
75,202220D-vs20222D-Weekday-05,3759371-202220D-vs20222D-Weekday-05,750,645802,7501,750009,1,750106,338,10:13:00,wtc,"Watsonville Transit Center",0,7501,,1,09:41:00
72,202220D-vs20222D-Weekday-05,3759361-202220D-vs20222D-Weekday-05,720,645802,7501,720004,1,750107,339,11:40:00,wtc,"Watsonville Transit Center",0,7501,,0,10:45:00
75,202220D-vs20222D-Weekday-05,3759362-202220D-vs20222D-Weekday-05,750,645802,7501,750008,507,750108,340,12:43:00,whmvsc,"Wheelock & Monte Vista School",0,7501,,0,12:15:00
75,202220D-vs20222D-Weekday-05,3759363-202220D-vs20222D-Weekday-05,750,645802,7501,750009,507,750109,341,13:15:00,wtc,"Watsonville Transit Center",0,7501,,1,12:43:00
72,202220D-vs20222D-Weekday-05,3759364-202220D-vs20222D-Weekday-05,720,645802,7501,720004,507,750110,342,14:40:00,wtc,"Watsonville Transit Center",0,7501,,0,13:45:00
74S,202220D-vs20222D-Weekday-05,3759365-202220D-vs20222D-Weekday-05,740,645802,7501,74S0004,507,750111,343,16:00:00,wtc,"Watsonville Transit Center",0,7501,,0,15:05:00
75,202220D-vs20222D-Weekday-05,3759379-202220D-vs20222D-Weekday-05,750,645802,7501,750008,507,750112,344,16:43:00,whmvsc,"Wheelock & Monte Vista School",0,7501,,0,16:15:00
75,202220D-vs20222D-Weekday-05,3759380-202220D-vs20222D-Weekday-05,750,645802,7501,750009,507,750113,345,17:15:00,wtc,"Watsonville Transit Center",0,7501,,1,16:43:00
74S,202220D-vs20222D-Weekday-05,3759461-202220D-vs20222D-Weekday-05,740,645768,7502,74S0003,14,750201,25,08:02:00,wtc,"Watsonville Transit Center",0,7502,,0,07:00:00
75,202220D-vs20222D-Weekday-05,3759358-202220D-vs20222D-Weekday-05,750,645768,7502,750008,14,750202,26,08:41:00,whmvsc,"Wheelock & Monte Vista School",0,7502,,0,08:15:00
75,202220D-vs20222D-Weekday-05,3759359-202220D-vs20222D-Weekday-05,750,645768,7502,750009,14,750203,27,09:13:00,wtc,"Watsonville Transit Center",0,7502,,1,08:41:00
72,202220D-vs20222D-Weekday-05,3759360-202220D-vs20222D-Weekday-05,720,645768,7502,720004,14,750204,28,10:40:00,wtc,"Watsonville Transit Center",0,7502,,0,09:45:00
75,202220D-vs20222D-Weekday-05,3759373-202220D-vs20222D-Weekday-05,750,645768,7502,750008,31,750205,29,11:43:00,whmvsc,"Wheelock & Monte Vista School",0,7502,,0,11:15:00
75,202220D-vs20222D-Weekday-05,3759374-202220D-vs20222D-Weekday-05,750,645768,7502,750009,31,750206,30,12:15:00,wtc,"Watsonville Transit Center",0,7502,,1,11:43:00
72,202220D-vs20222D-Weekday-05,3759352-202220D-vs20222D-Weekday-05,720,645768,7502,720004,31,750207,31,13:40:00,wtc,"Watsonville Transit Center",0,7502,,0,12:45:00
75,202220D-vs20222D-Weekday-05,3759353-202220D-vs20222D-Weekday-05,750,645768,7502,750008,31,750208,32,14:43:00,whmvsc,"Wheelock & Monte Vista School",0,7502,,0,14:15:00
75,202220D-vs20222D-Weekday-05,3759354-202220D-vs20222D-Weekday-05,750,645768,7502,750009,31,750209,33,15:15:00,wtc,"Watsonville Transit Center",0,7502,,1,14:43:00
79,202220D-vs20222D-Weekday-05,3759458-202220D-vs20222D-Weekday-05,790,645768,7502,790008,31,750210,34,16:00:00,wtc,"Watsonville Transit Center",0,7502,,0,15:25:00
79,202220D-vs20222D-Weekday-05,3759366-202220D-vs20222D-Weekday-05,790,645768,7502,790008,31,750211,35,17:00:00,wtc,"Watsonville Transit Center",0,7502,,0,16:25:00
79,202220D-vs20222D-Weekday-05,3759459-202220D-vs20222D-Weekday-05,790,645768,7502,790008,31,750212,36,18:00:00,wtc,"Watsonville Transit Center",0,7502,,0,17:25:00
75,202220D-vs20222D-Weekday-05,3759233-202220D-vs20222D-Weekday-05,750,645768,7502,750008,31,750213,37,18:43:00,whmvsc,"Wheelock & Monte Vista School",0,7502,,0,18:15:00
75,202220D-vs20222D-Weekday-05,3759234-202220D-vs20222D-Weekday-05,750,645768,7502,750009,31,750214,38,19:15:00,wtc,"Watsonville Transit Center",0,7502,,1,18:43:00
75,202220D-vs20222D-Weekday-05,3759367-202220D-vs20222D-Weekday-05,750,645767,7503,750008,19,750301,13,07:41:00,whmvsc,"Wheelock & Monte Vista School",0,7503,,0,07:15:00
75,202220D-vs20222D-Weekday-05,3759368-202220D-vs20222D-Weekday-05,750,645767,7503,750009,19,750302,14,08:13:00,wtc,"Watsonville Transit Center",0,7503,,1,07:41:00
72,202220D-vs20222D-Weekday-05,3759348-202220D-vs20222D-Weekday-05,720,645767,7503,720004,19,750303,15,09:40:00,wtc,"Watsonville Transit Center",0,7503,,0,08:45:00
75,202220D-vs20222D-Weekday-05,3759349-202220D-vs20222D-Weekday-05,750,645767,7503,750008,19,750304,16,10:43:00,whmvsc,"Wheelock & Monte Vista School",0,7503,,0,10:15:00
75,202220D-vs20222D-Weekday-05,3759350-202220D-vs20222D-Weekday-05,750,645767,7503,750009,19,750305,17,11:15:00,wtc,"Watsonville Transit Center",0,7503,,1,10:43:00
72,202220D-vs20222D-Weekday-05,3759351-202220D-vs20222D-Weekday-05,720,645767,7503,720004,19,750306,18,12:40:00,wtc,"Watsonville Transit Center",0,7503,,0,11:45:00
75,202220D-vs20222D-Weekday-05,3759376-202220D-vs20222D-Weekday-05,750,645767,7503,750008,19,750307,19,13:43:00,whmvsc,"Wheelock & Monte Vista School",0,7503,,0,13:15:00
75,202220D-vs20222D-Weekday-05,3759377-202220D-vs20222D-Weekday-05,750,645767,7503,750009,19,750308,20,14:15:00,wtc,"Watsonville Transit Center",0,7503,,1,13:43:00
72,202220D-vs20222D-Weekday-05,3759378-202220D-vs20222D-Weekday-05,720,645767,7503,720004,18,750309,21,15:40:00,wtc,"Watsonville Transit Center",0,7503,,0,14:45:00
72,202220D-vs20222D-Weekday-05,3759355-202220D-vs20222D-Weekday-05,720,645767,7503,720004,18,750310,22,16:40:00,wtc,"Watsonville Transit Center",0,7503,,0,15:45:00
75,202220D-vs20222D-Weekday-05,3759356-202220D-vs20222D-Weekday-05,750,645767,7503,750008,18,750311,23,17:43:00,whmvsc,"Wheelock & Monte Vista School",0,7503,,0,17:15:00
75,202220D-vs20222D-Weekday-05,3759357-202220D-vs20222D-Weekday-05,750,645767,7503,750009,18,750312,24,18:15:00,wtc,"Watsonville Transit Center",0,7503,,1,17:43:00
75,202220D-vs20222D-Weekday-05,3759299-202220D-vs20222D-Weekday-05,750,645769,7901,750008,7,790101,39,06:41:00,whmvsc,"Wheelock & Monte Vista School",0,7901,,0,06:15:00
75,202220D-vs20222D-Weekday-05,3759300-202220D-vs20222D-Weekday-05,750,645769,7901,750009,7,790102,40,07:13:00,wtc,"Watsonville Transit Center",0,7901,,1,06:41:00
79,202220D-vs20222D-Weekday-05,3759460-202220D-vs20222D-Weekday-05,790,645769,7901,790008,7,790103,41,08:00:00,wtc,"Watsonville Transit Center",0,7901,,0,07:25:00
79,202220D-vs20222D-Weekday-05,3759369-202220D-vs20222D-Weekday-05,790,645769,7901,790008,7,790104,42,09:00:00,wtc,"Watsonville Transit Center",0,7901,,0,08:25:00
79,202220D-vs20222D-Weekday-05,3759455-202220D-vs20222D-Weekday-05,790,645769,7901,790008,7,790105,43,10:00:00,wtc,"Watsonville Transit Center",0,7901,,0,09:25:00
79,202220D-vs20222D-Weekday-05,3759372-202220D-vs20222D-Weekday-05,790,645769,7901,790008,7,790106,44,11:00:00,wtc,"Watsonville Transit Center",0,7901,,0,10:25:00
79,202220D-vs20222D-Weekday-05,3759456-202220D-vs20222D-Weekday-05,790,645769,7901,790008,32,790107,45,12:00:00,wtc,"Watsonville Transit Center",0,7901,,0,11:25:00
79,202220D-vs20222D-Weekday-05,3759375-202220D-vs20222D-Weekday-05,790,645769,7901,790008,32,790108,46,13:00:00,wtc,"Watsonville Transit Center",0,7901,,0,12:25:00
79,202220D-vs20222D-Weekday-05,3759457-202220D-vs20222D-Weekday-05,790,645769,7901,790008,32,790109,47,14:00:00,wtc,"Watsonville Transit Center",0,7901,,0,13:25:00
79,202220D-vs20222D-Weekday-05,3759229-202220D-vs20222D-Weekday-05,790,645769,7901,790008,32,790110,48,15:00:00,wtc,"Watsonville Transit Center",0,7901,,0,14:25:00
75,202220D-vs20222D-Weekday-05,3759230-202220D-vs20222D-Weekday-05,750,645769,7901,750008,32,790111,49,15:43:00,whmvsc,"Wheelock & Monte Vista School",0,7901,,0,15:15:00
75,202220D-vs20222D-Weekday-05,3759231-202220D-vs20222D-Weekday-05,750,645769,7901,750009,32,790112,50,16:15:00,wtc,"Watsonville Transit Center",0,7901,,1,15:43:00
72,202220D-vs20222D-Weekday-05,3759232-202220D-vs20222D-Weekday-05,720,645769,7901,720004,32,790113,51,17:40:00,wtc,"Watsonville Transit Center",0,7901,,0,16:45:00
72,202220D-vs20222D-Weekday-05,3759381-202220D-vs20222D-Weekday-05,720,645769,7901,720004,32,790114,52,18:40:00,wtc,"Watsonville Transit Center",0,7901,,0,17:45:00
68,202220D-vs20222D-Weekday-05,3759454-202220D-vs20222D-Weekday-05,680,645769,7901,680012,32,790115,53,19:51:00,scmc,"Santa Cruz Metro Center",0,7901,,1,19:30:00
WC,202220D-vs20222D-Weekday-05,3759474-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800101,351,12:44:00,wtc,"Watsonville Transit Center",0,8001,,0,12:14:00
WC,202220D-vs20222D-Weekday-05,3759475-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800102,352,13:44:00,wtc,"Watsonville Transit Center",0,8001,,0,13:14:00
WC,202220D-vs20222D-Weekday-05,3759476-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800103,353,14:44:00,wtc,"Watsonville Transit Center",0,8001,,0,14:14:00
WC,202220D-vs20222D-Weekday-05,3759477-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800104,354,15:44:00,wtc,"Watsonville Transit Center",0,8001,,0,15:14:00
WC,202220D-vs20222D-Weekday-05,3759478-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800105,355,16:44:00,wtc,"Watsonville Transit Center",0,8001,,0,16:14:00
WC,202220D-vs20222D-Weekday-05,3759479-202220D-vs20222D-Weekday-05,800,645804,8001,WC0001,36,800106,356,17:44:00,wtc,"Watsonville Transit Center",0,8001,,0,17:14:00
